"TIME","GEO","UNIT","SEX","AGE","ICD10","Value"
"2007","ES42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","153.9"
"2007","ES42","Rate","Total","65 years or over","Intentional self-harm","18.5"
"2007","ES43","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","118.4"
"2007","ES43","Rate","Total","65 years or over","Intentional self-harm","18.7"
"2007","ES51","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","239.8"
"2007","ES51","Rate","Total","65 years or over","Intentional self-harm","10.1"
"2007","ES52","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","172.2"
"2007","ES52","Rate","Total","65 years or over","Intentional self-harm","14.4"
"2007","ES53","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","152.8"
"2007","ES53","Rate","Total","65 years or over","Intentional self-harm","8.5"
"2007","ES61","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","121.6"
"2007","ES61","Rate","Total","65 years or over","Intentional self-harm","22.9"
"2007","ES62","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","105.0"
"2007","ES62","Rate","Total","65 years or over","Intentional self-harm","13.2"
"2007","ES63","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","123.7"
"2007","ES63","Rate","Total","65 years or over","Intentional self-harm","0.0"
"2007","ES70","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","133.1"
"2007","ES70","Rate","Total","65 years or over","Intentional self-harm","10.8"
"2007","FR10","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","110.0"
"2007","FR10","Rate","Total","65 years or over","Intentional self-harm","13.7"
"2007","FR21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","152.4"
"2007","FR21","Rate","Total","65 years or over","Intentional self-harm","30.5"
"2007","FR22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","137.4"
"2007","FR22","Rate","Total","65 years or over","Intentional self-harm","41.3"
"2007","FR23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","202.2"
"2007","FR23","Rate","Total","65 years or over","Intentional self-harm","35.1"
"2007","FR24","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","143.6"
"2007","FR24","Rate","Total","65 years or over","Intentional self-harm","38.7"
"2007","FR25","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","128.3"
"2007","FR25","Rate","Total","65 years or over","Intentional self-harm","46.1"
"2007","FR26","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","135.6"
"2007","FR26","Rate","Total","65 years or over","Intentional self-harm","30.9"
"2007","FR30","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","130.2"
"2007","FR30","Rate","Total","65 years or over","Intentional self-harm","34.1"
"2007","FR41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","160.4"
"2007","FR41","Rate","Total","65 years or over","Intentional self-harm","22.0"
"2007","FR42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","172.9"
"2007","FR42","Rate","Total","65 years or over","Intentional self-harm","19.0"
"2007","FR43","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","155.6"
"2007","FR43","Rate","Total","65 years or over","Intentional self-harm","22.6"
"2007","FR51","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","126.6"
"2007","FR51","Rate","Total","65 years or over","Intentional self-harm","34.9"
"2007","FR52","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","160.5"
"2007","FR52","Rate","Total","65 years or over","Intentional self-harm","42.6"
"2007","FR53","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","112.7"
"2007","FR53","Rate","Total","65 years or over","Intentional self-harm","38.0"
"2007","FR61","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","114.4"
"2007","FR61","Rate","Total","65 years or over","Intentional self-harm","29.0"
"2007","FR62","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","113.3"
"2007","FR62","Rate","Total","65 years or over","Intentional self-harm","22.3"
"2007","FR63","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","192.5"
"2007","FR63","Rate","Total","65 years or over","Intentional self-harm","35.8"
"2007","FR71","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","122.4"
"2007","FR71","Rate","Total","65 years or over","Intentional self-harm","20.2"
"2007","FR72","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","179.7"
"2007","FR72","Rate","Total","65 years or over","Intentional self-harm","24.1"
"2007","FR81","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","108.3"
"2007","FR81","Rate","Total","65 years or over","Intentional self-harm","26.6"
"2007","FR82","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","124.4"
"2007","FR82","Rate","Total","65 years or over","Intentional self-harm","26.4"
"2007","FR83","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","104.8"
"2007","FR83","Rate","Total","65 years or over","Intentional self-harm","13.3"
"2007","HU10","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","126.4"
"2007","HU10","Rate","Total","65 years or over","Intentional self-harm","39.0"
"2007","HU21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","100.0"
"2007","HU21","Rate","Total","65 years or over","Intentional self-harm","36.7"
"2007","HU22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","89.6"
"2007","HU22","Rate","Total","65 years or over","Intentional self-harm","26.8"
"2007","HU23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","95.9"
"2007","HU23","Rate","Total","65 years or over","Intentional self-harm","38.5"
"2007","HU31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","91.6"
"2007","HU31","Rate","Total","65 years or over","Intentional self-harm","33.3"
"2007","HU32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","84.0"
"2007","HU32","Rate","Total","65 years or over","Intentional self-harm","68.3"
"2007","HU33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","156.4"
"2007","HU33","Rate","Total","65 years or over","Intentional self-harm","60.7"
"2007","NL11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","271.7"
"2007","NL11","Rate","Total","65 years or over","Intentional self-harm","9.3"
"2007","NL12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","231.5"
"2007","NL12","Rate","Total","65 years or over","Intentional self-harm","16.0"
"2007","NL13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","304.0"
"2007","NL13","Rate","Total","65 years or over","Intentional self-harm","12.2"
"2007","NL21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","283.3"
"2007","NL21","Rate","Total","65 years or over","Intentional self-harm","9.2"
"2007","NL22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","247.4"
"2007","NL22","Rate","Total","65 years or over","Intentional self-harm","8.9"
"2007","NL23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","156.7"
"2007","NL23","Rate","Total","65 years or over","Intentional self-harm","0.0"
"2007","NL31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","246.4"
"2007","NL31","Rate","Total","65 years or over","Intentional self-harm","9.1"
"2007","NL32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","264.3"
"2007","NL32","Rate","Total","65 years or over","Intentional self-harm","11.7"
"2007","NL33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","296.6"
"2007","NL33","Rate","Total","65 years or over","Intentional self-harm","10.3"
"2007","NL34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","273.3"
"2007","NL34","Rate","Total","65 years or over","Intentional self-harm","9.0"
"2007","NL41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","226.8"
"2007","NL41","Rate","Total","65 years or over","Intentional self-harm","9.0"
"2007","NL42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","237.2"
"2007","NL42","Rate","Total","65 years or over","Intentional self-harm","11.0"
"2007","AT11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","5.4"
"2007","AT11","Rate","Total","65 years or over","Intentional self-harm","25.4"
"2007","AT12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","18.5"
"2007","AT12","Rate","Total","65 years or over","Intentional self-harm","23.7"
"2007","AT13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","14.7"
"2007","AT13","Rate","Total","65 years or over","Intentional self-harm","24.9"
"2007","AT21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","9.7"
"2007","AT21","Rate","Total","65 years or over","Intentional self-harm","34.9"
"2007","AT22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","18.2"
"2007","AT22","Rate","Total","65 years or over","Intentional self-harm","43.2"
"2007","AT31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","24.5"
"2007","AT31","Rate","Total","65 years or over","Intentional self-harm","31.8"
"2007","AT32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","16.0"
"2007","AT32","Rate","Total","65 years or over","Intentional self-harm","27.0"
"2007","AT33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","8.4"
"2007","AT33","Rate","Total","65 years or over","Intentional self-harm","30.8"
"2007","AT34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","38.1"
"2007","AT34","Rate","Total","65 years or over","Intentional self-harm","22.9"
"2007","SE11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","291.3"
"2007","SE11","Rate","Total","65 years or over","Intentional self-harm","18.6"
"2007","SE12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","310.5"
"2007","SE12","Rate","Total","65 years or over","Intentional self-harm","16.6"
"2007","SE21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","314.2"
"2007","SE21","Rate","Total","65 years or over","Intentional self-harm","16.1"
"2007","SE22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","257.6"
"2007","SE22","Rate","Total","65 years or over","Intentional self-harm","19.9"
"2007","SE23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","316.1"
"2007","SE23","Rate","Total","65 years or over","Intentional self-harm","13.3"
"2007","SE31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","285.8"
"2007","SE31","Rate","Total","65 years or over","Intentional self-harm","17.4"
"2007","SE32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","335.6"
"2007","SE32","Rate","Total","65 years or over","Intentional self-harm","15.9"
"2007","SE33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","292.1"
"2007","SE33","Rate","Total","65 years or over","Intentional self-harm","4.2"
"2007","NO01","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","225.2"
"2007","NO01","Rate","Total","65 years or over","Intentional self-harm","14.1"
"2007","NO02","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","226.9"
"2007","NO02","Rate","Total","65 years or over","Intentional self-harm","8.9"
"2007","NO03","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","221.3"
"2007","NO03","Rate","Total","65 years or over","Intentional self-harm","14.7"
"2007","NO04","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","223.3"
"2007","NO04","Rate","Total","65 years or over","Intentional self-harm","20.1"
"2007","NO05","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","212.8"
"2007","NO05","Rate","Total","65 years or over","Intentional self-harm","12.2"
"2007","NO06","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","233.7"
"2007","NO06","Rate","Total","65 years or over","Intentional self-harm","9.9"
"2007","NO07","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","210.6"
"2007","NO07","Rate","Total","65 years or over","Intentional self-harm","2.8"
"2007","UKC1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","172.7"
"2007","UKC1","Rate","Total","65 years or over","Intentional self-harm","5.2"
"2007","UKC2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","183.3"
"2007","UKC2","Rate","Total","65 years or over","Intentional self-harm","4.2"
"2007","UKD1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","153.9"
"2007","UKD1","Rate","Total","65 years or over","Intentional self-harm","1.0"
"2007","UKD3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","172.1"
"2007","UKD3","Rate","Total","65 years or over","Intentional self-harm","6.6"
